1;14.03.2017;tirsdag;20:00;Austrått 1;3 - 1;Bogafjell 1;Iglemyr kunstgressbane;G15 1. div avd 01;11115101001
7;15.06.2017;torsdag;20:00;Vidar 2;2 - 2;Austrått /Ganddal 1;Kaph Banen;J16 1. div avd 01 Vårserie;11216101025
8;18.06.2017;søndag;20:00;Moi 1;1 - 0;Austrått 2;Moi kunstgress;G19 2. div avd 02;11119202037
8;19.06.2017;mandag;17:30;Bryne 3;1 - 5;Austrått /Hana 1;Aarbakkebanen Bryne 9er 2;J13 2. div avd 02 Vårserie;11213202032
10;19.06.2017;mandag;19:00;Austrått 2;1 - 2;Bogafjell;Iglemyr gras;M 5 div 2017 avdeling 02;11120502049
9;19.06.2017;mandag;20:00;Austrått 2;2 - 1;Sandnes Ulf 2;Iglemyr kunstgressbane;G19 2. div avd 02;11119202042
10;19.06.2017;mandag;20:00;Randaberg 2;4 - 6;Austrått 2;;G16 7er avd 01;11116701050
10;20.06.2017;tirsdag;18:00;Austrått 2;-;Voll 2;;J12 Nivå 2 avd 04;11212204050
9;20.06.2017;tirsdag;20:00;Austrått 3;4 - 5;Rosseland 2;Iglemyr kunstgressbane;M 7 div 2017 avdeling 02;11120702045
14;20.06.2017;tirsdag;20:00;Bogafjell 1;3 - 4;Austrått 1;Bogafjellbanen;G15 1. div avd 01;11115101092
9;21.06.2017;onsdag;18:25;Austrått 1;4 - 2;Randaberg 1;Iglemyr kunstgressbane;G16 1. div avd 01;11116101042
15;21.06.2017;onsdag;20:00;Austrått 1;0 - 3;Vardeneset 1;Iglemyr gras;G19 1. div avd 01;11119101099
12;24.06.2017;lørdag;15:00;Åkra;4 - 1;Austrått;Åkra kunstgress;M 4 div 2017 avdeling 02;11120402083
11;26.06.2017;mandag;20:00;Vardeneset 2;3 - 1;Austrått 2;Vardeneset kunstgress 1- Modenabanen;M 5 div 2017 avdeling 02;11120502051
13;29.06.2017;torsdag;19:00;Austrått;2 - 3;Ålgård;Iglemyr gras;M 4 div 2017 avdeling 02;11120402091
8;30.06.2017;fredag;19:00;Austrått 2;2 - 4;Staal Jørpeland 2;Iglemyr gras;M 5 div 2017 avdeling 02;11120502038
3;01.08.2017;tirsdag;19:00;Austrått;5 - 1;Kåsen;Iglemyr gras;OBOS cup menn 2017;11533301027
14;07.08.2017;mandag;19:00;Avaldsnes;2 - 4;Austrått;Avaldsnes 1;M 4 div 2017 avdeling 02;11120402092
15;10.08.2017;torsdag;19:00;Austrått;1 - 5;Djerv 1919;Iglemyr gras;M 4 div 2017 avdeling 02;11120402099
12;14.08.2017;mandag;19:00;Figgjo;0 - 5;Austrått 2;Figgjo stadion;M 5 div 2017 avdeling 02;11120502056
4;15.08.2017;tirsdag;19:00;Austrått;8 - 7;Moi;Iglemyr gras;OBOS cup menn 2017;11533301036
10;15.08.2017;tirsdag;19:30;Ganddal 2;6 - 3;Austrått 3;Ganddal Idrettspark gress;M 7 div 2017 avdeling 02;11120702046
16;15.08.2017;tirsdag;20:00;Hinna 2;1 - 3;Austrått 1;NSE Banen - Hinna Stadion;G19 1. div avd 01;11119101106
16;18.08.2017;fredag;18:30;Frøyland;4 - 2;Austrått;Frøyland stadion;M 4 div 2017 avdeling 02;11120402106
2;20.08.2017;søndag;17:30;Austrått 1;3 - 1;Sola;Iglemyr kunstgressbane;OBOS cupen G16;11116121004
10;21.08.2017;mandag;18:00;Austrått 2;0 - 7;Hana 1;Iglemyr gras;G19 2. div avd 02;11119202049
1;21.08.2017;mandag;18:30;Austrått /Hana 1;5 - 2;Voll 1;Iglemyr kunstgressbane;J13 2. div avd 04 Høst;11213204003
11;21.08.2017;mandag;18:45;Austrått 2;3 - 2;Randaberg 3;;G16 7er avd 01;11116701055
11;22.08.2017;tirsdag;17:00;Riska 2;-;Austrått 2;;J12 Nivå 2 avd 04;11212204054
10;22.08.2017;tirsdag;17:00;Bogafjell 1;-;Austrått 1;;J12 Nivå 2 avd 02;11212202046
8;22.08.2017;tirsdag;18:00;Austrått 1;-;Bogafjell 1;;J11 Nivå 2 avd 03;11211203029
10;22.08.2017;tirsdag;18:00;Austrått 3;-;Lura 2;;G12 Nivå 3 avd 02;11112302047
8;22.08.2017;tirsdag;18:00;Austrått 2;-;Bogafjell 2;;G11 Nivå 2 avd 07;11111207029
10;22.08.2017;tirsdag;18:00;Bogafjell 3;-;Austrått 1;;G11 Nivå 2 avd 08;11111208046
8;22.08.2017;tirsdag;18:00;Orstad 1;-;Austrått 2;;J11 Nivå 3 avd 03;11211303022
10;22.08.2017;tirsdag;18:00;Midtbygdens 1;-;Austrått 2;;G12 Nivå 2 avd 05;11112205050
1;22.08.2017;tirsdag;20:00;Egersunds 1;5 - 0;Austrått /Ganddal 1;B&G-banen;J16 1. div avd 03 Høst;11216103001
11;22.08.2017;tirsdag;20:00;Austrått 3;0 - 1;Hana 2;Iglemyr kunstgressbane;M 7 div 2017 avdeling 02;11120702051
8;23.08.2017;onsdag;17:00;Frøyland 1;-;Austrått 4;;G08 avd 16;11108116031
8;23.08.2017;onsdag;17:00;Ganddal 1;-;Austrått 1;;J07 avd 06;11207106029
7;23.08.2017;onsdag;17:00;Sandnes Ulf 1;-;Austrått 1;;G06 avd 09;11106109020
8;23.08.2017;onsdag;17:00;Ganddal 5;-;Austrått 1;;G09 avd 17;11109117032
8;23.08.2017;onsdag;18:00;Ålgård 3;-;Austrått 1;;J08 avd 05;11208105029
8;23.08.2017;onsdag;18:00;Austrått 5;-;Riska 1;;G07 avd 14;11107114029
8;23.08.2017;onsdag;18:00;Austrått 2;-;Staal Jørpeland 2;;G08 avd 14;11108114031
7;23.08.2017;onsdag;18:00;Austrått 2;-;Ganddal 1;;J06 avd 01;11206101019
7;23.08.2017;onsdag;18:00;Ganddal 2;-;Austrått 1;;J06 avd 02;11206102019
7;23.08.2017;onsdag;18:00;Austrått 3;-;Forus og Gausel 6;;G06 avd 06;11106106021
8;23.08.2017;onsdag;18:00;Austrått 2;-;Frøyland 2;;J07 avd 09;11207109032
8;23.08.2017;onsdag;18:00;Austrått 1;-;Ganddal 3;;J09 avd 06;11209106030
8;23.08.2017;onsdag;18:00;Austrått 1;-;Bogafjell 1;;G10 Nivå 2 avd 08;11110208029
17;23.08.2017;onsdag;18:00;Austrått 1;2 - 1;Hundvåg 1;Iglemyr gras;G19 1. div avd 01;11119101114
8;23.08.2017;onsdag;18:00;Forsand 1;-;Austrått 4;;G07 avd 13;11107113030
8;23.08.2017;onsdag;18:00;Sandved 3;-;Austrått 1;;G08 avd 13;11108113031
8;23.08.2017;onsdag;18:00;Austrått 3;-;Sandved 2;;G08 avd 15;11108115031
8;23.08.2017;onsdag;18:00;Austrått 3;-;Sandnes Ulf 7;;G09 avd 16;11109116030
8;23.08.2017;onsdag;18:00;Austrått 2;-;Bogafjell 3;;G07 avd 15;11107115029
8;23.08.2017;onsdag;18:00;Austrått 1;-;Ålgård 6;;G07 avd 17;11107117031
8;23.08.2017;onsdag;18:00;Austrått 5;-;Sandved 1;;G08 avd 17;11108117030
8;23.08.2017;onsdag;18:00;Austrått 2;-;Staal Jørpeland 1;;G09 avd 14;11109114030
8;23.08.2017;onsdag;18:00;Orstad 1;-;Austrått 4;;G09 avd 15;11109115032
10;23.08.2017;onsdag;18:00;Sviland 1;-;Austrått 3;;G10 Nivå 3 avd 02;11110302046
7;23.08.2017;onsdag;18:00;Austrått 2;-;Sandnes Ulf 6;;G06 avd 08;11106108021
7;23.08.2017;onsdag;18:00;Austrått 4;-;Sandnes Ulf 7;;G06 avd 10;11106110021
15;23.08.2017;onsdag;20:00;Austrått 1;0 - 6;Egersunds 2;Iglemyr kunstgressbane;G15 1. div avd 01;11115101099
10;24.08.2017;torsdag;18:25;Austrått 1;7 - 1;Bryne 2;Iglemyr kunstgressbane;G16 1. div avd 01;11116101049
17;24.08.2017;torsdag;18:45;Austrått;1 - 4;Kopervik;Iglemyr gras;M 4 div 2017 avdeling 02;11120402114
9;28.08.2017;mandag;17:00;Riska 1;-;Austrått 1;;J09 avd 06;11209106034
2;28.08.2017;mandag;18:30;Viking 2;3 - 1;Austrått /Hana 1;Tastaveden kunstgras;J13 2. div avd 04 Høst;11213204008
14;28.08.2017;mandag;19:00;Austrått 2;1 - 5;Forus og Gausel;Iglemyr gras;M 5 div 2017 avdeling 02;11120502067
11;29.08.2017;tirsdag;17:00;Sandnes Ulf 3;-;Austrått 3;;G12 Nivå 3 avd 02;11112302053
11;29.08.2017;tirsdag;18:00;Austrått 2;-;Bogafjell 3;;G12 Nivå 2 avd 05;11112205055
11;29.08.2017;tirsdag;18:00;Austrått 1;-;Ganddal 3;;J12 Nivå 2 avd 02;11212202051
9;29.08.2017;tirsdag;18:00;Ålgård 3;-;Austrått 2;;G11 Nivå 2 avd 07;11111207036
11;29.08.2017;tirsdag;18:00;Austrått 1;-;Bryne 2;;G11 Nivå 2 avd 08;11111208051
9;29.08.2017;tirsdag;18:00;Kåsen 1;-;Austrått 1;;J11 Nivå 2 avd 03;11211203036
12;29.08.2017;tirsdag;18:00;Austrått 2;-;Ganddal 1;;J12 Nivå 2 avd 04;11212204058
5;29.08.2017;tirsdag;18:30;Havdur 1;0 - 3;Austrått;Tjelta stadion;OBOS cup menn 2017;11533301037
11;29.08.2017;tirsdag;19:00;Egersunds 2;-;Austrått 3;;J12 Nivå 2 avd 05;11212205054
16;29.08.2017;tirsdag;19:00;Finnøy 1;5 - 0;Austrått 1;Leikvoll stadion;G15 1. div avd 01;11115101106
12;29.08.2017;tirsdag;20:00;Havdur 2;3 - 2;Austrått 3;Dysjalandshallen Kunstgress;M 7 div 2017 avdeling 02;11120702056
9;30.08.2017;onsdag;17:00;Havdur 1;-;Austrått 1;;G10 Nivå 2 avd 08;11110208036
9;30.08.2017;onsdag;17:00;Sandnes Ulf 5;-;Austrått 2;;G08 avd 14;11108114033
9;30.08.2017;onsdag;17:00;Ganddal 1;-;Austrått 3;;G08 avd 15;11108115033
9;30.08.2017;onsdag;17:00;Riska 2;-;Austrått 3;;G09 avd 16;11109116034
9;30.08.2017;onsdag;17:30;Frøyland 2;-;Austrått 1;;G07 avd 17;11107117033
9;30.08.2017;onsdag;18:00;Ålgård 1;-;Austrått 2;;J08 avd 06;11208106035
9;30.08.2017;onsdag;18:00;Austrått 4;-;Figgjo 2;;G08 avd 16;11108116034
8;30.08.2017;onsdag;18:00;Austrått 2;-;Voll 2;;G06 avd 08;11106108022
8;30.08.2017;onsdag;18:00;Austrått 4;-;Sandnes Ulf 4;;G06 avd 10;11106110022
8;30.08.2017;onsdag;18:00;Austrått 3;-;Ganddal 2;;G06 avd 06;11106106022
9;30.08.2017;onsdag;18:00;Austrått 1;-;Rosseland 3;;J07 avd 06;11207106033
9;30.08.2017;onsdag;18:00;Austrått 1;-;Orstad 1;;J08 avd 05;11208105033
11;30.08.2017;onsdag;18:00;Bryne 3;-;Austrått 2;;G10 Nivå 2 avd 09;11110209054
9;30.08.2017;onsdag;18:00;Austrått 4;-;Riska 4;;G07 avd 13;11107113035
9;30.08.2017;onsdag;18:00;Austrått 3;-;Frøyland 1;;G07 avd 16;11107116035
9;30.08.2017;onsdag;18:00;Austrått 1;-;Ålgård 2;;G08 avd 13;11108113034
9;30.08.2017;onsdag;18:00;Austrått 4;-;Høle 1;;G09 avd 15;11109115036
9;30.08.2017;onsdag;18:00;Austrått 1;-;Havdur 1;;G09 avd 17;11109117036
11;30.08.2017;onsdag;18:00;Austrått 3;-;Ålgård 3;;G10 Nivå 3 avd 02;11110302051
8;30.08.2017;onsdag;18:00;Forus og Gausel 1;-;Austrått 2;;J06 avd 01;11206101022
9;30.08.2017;onsdag;18:00;Sandved 2;-;Austrått 2;;J07 avd 09;11207109035
9;30.08.2017;onsdag;18:00;Bogafjell 4;-;Austrått 2;;G09 avd 14;11109114034
8;30.08.2017;onsdag;18:00;Voll 1;-;Austrått 1;;G06 avd 09;11106109023
18;30.08.2017;onsdag;20:00;Klepp 1;2 - 1;Austrått 1;Klepp stadion;G19 1. div avd 01;11119101120
12;31.08.2017;torsdag;18:00;Oltedal 1;1 - 5;Austrått 2;;G16 7er avd 01;11116701060
18;01.09.2017;fredag;19:00;Nærbø;6 - 4;Austrått;Loen 1;M 4 div 2017 avdeling 02;11120402120
3;03.09.2017;søndag;19:00;Austrått /Ganddal 1;1 - 3;Forus og Gausel 2;Iglemyr kunstgressbane;J16 1. div avd 03 Høst;11216103008
11;04.09.2017;mandag;18:00;Brusand 1;5 - 2;Austrått 2;Brusand stadion;G19 2. div avd 02;11119202051
9;04.09.2017;mandag;18:30;Austrått 1;1 - 3;Sandved 1;Iglemyr kunstgressbane;G14 2. div avd 03;11114203035
15;04.09.2017;mandag;18:30;Havdur;5 - 0;Austrått 2;Tjelta stadion;M 5 div 2017 avdeling 02;11120502071
10;05.09.2017;tirsdag;17:00;Sandnes Ulf 2;-;Austrått 2;;G11 Nivå 2 avd 07;11111207038
13;05.09.2017;tirsdag;17:10;Austrått 2;15 - 5;Bryne 3;;G16 7er avd 01;11116701065
10;05.09.2017;tirsdag;18:00;Klepp 1;-;Austrått 1;;J11 Nivå 2 avd 03;11211203038
12;05.09.2017;tirsdag;18:00;Sunde 1;-;Austrått 1;;J12 Nivå 2 avd 02;11212202056
12;05.09.2017;tirsdag;18:00;Austrått 3;-;Sandved 3;;G12 Nivå 3 avd 02;11112302059
12;05.09.2017;tirsdag;18:00;Hana 1;-;Austrått 1;;G11 Nivå 2 avd 08;11111208056
10;05.09.2017;tirsdag;18:00;Austrått 2;-;Moi 1 5er;;J11 Nivå 3 avd 03;11211303028
12;05.09.2017;tirsdag;18:00;Austrått 3;-;Moi 1;;J12 Nivå 2 avd 05;11212205058
17;05.09.2017;tirsdag;18:25;Austrått 1;2 - 3;Viking 2;Iglemyr kunstgressbane;G15 1. div avd 01;11115101114
13;05.09.2017;tirsdag;19:00;Rosseland 2;-;Austrått 2;;J12 Nivå 2 avd 04;11212204063
13;05.09.2017;tirsdag;20:00;Austrått 3;0 - 4;Havørn 2;Iglemyr kunstgressbane;M 7 div 2017 avdeling 02;11120702062
10;06.09.2017;onsdag;17:00;Sandnes Ulf 1;-;Austrått 1;;J07 avd 06;11207106037
12;06.09.2017;onsdag;17:00;Hana 1;-;Austrått 2;;G12 Nivå 2 avd 05;11112205060
12;06.09.2017;onsdag;17:00;Sandnes Ulf 1;-;Austrått 3;;G10 Nivå 3 avd 02;11110302056
10;06.09.2017;onsdag;17:00;Ganddal 4;-;Austrått 1;;G08 avd 13;11108113039
10;06.09.2017;onsdag;17:00;Sandnes Ulf 1;-;Austrått 4;;G08 avd 16;11108116039
9;06.09.2017;onsdag;17:00;Sandnes Ulf 2;-;Austrått 2;;G06 avd 08;11106108026
10;06.09.2017;onsdag;18:00;Riska 1;-;Austrått 1;;G10 Nivå 2 avd 08;11110208038
12;06.09.2017;onsdag;18:00;Austrått 2;-;Riska 2;;G10 Nivå 2 avd 09;11110209058
10;06.09.2017;onsdag;18:00;Ålgård 2;-;Austrått 5;;G07 avd 14;11107114038
10;06.09.2017;onsdag;18:00;Ålgård 1;-;Austrått 2;;G07 avd 15;11107115038
10;06.09.2017;onsdag;18:00;Austrått 3;-;Ganddal 3;;G09 avd 16;11109116037
9;06.09.2017;onsdag;18:00;Austrått 1;-;Randaberg 2;;J06 avd 02;11206102027
9;06.09.2017;onsdag;18:00;Austrått 1;-;Ganddal 1;;G06 avd 09;11106109025
9;06.09.2017;onsdag;18:00;Hana 1;-;Austrått 4;;G06 avd 10;11106110026
10;06.09.2017;onsdag;18:00;Austrått 2;-;Lura 1;;J08 avd 06;11208106039
19;06.09.2017;onsdag;18:00;Austrått 1;0 - 3;Varhaug 1;Iglemyr gras;G19 1. div avd 01;11119101129
10;06.09.2017;onsdag;18:00;Austrått 3;-;Hana 2;;G07 avd 16;11107116040
10;06.09.2017;onsdag;18:00;Austrått 3;-;Bogafjell 2;;G08 avd 15;11108115038
10;06.09.2017;onsdag;18:00;Austrått 2;-;Nærbø 4;;J07 avd 09;11207109039
10;06.09.2017;onsdag;18:00;Høle 1;-;Austrått 1;;J08 avd 05;11208105037
10;06.09.2017;onsdag;18:00;Austrått 1;-;Rosseland 4;;J09 avd 06;11209106037
10;06.09.2017;onsdag;18:00;Austrått 1;-;Riska 3;;G07 avd 17;11107117038
10;06.09.2017;onsdag;18:00;Austrått 2;-;Forsand 1;;G08 avd 14;11108114038
10;06.09.2017;onsdag;18:00;Austrått 2;-;Sandnes Ulf 5;;G09 avd 14;11109114037
10;06.09.2017;onsdag;18:00;Dirdal 1;-;Austrått 4;;G09 avd 15;11109115040
10;06.09.2017;onsdag;18:00;Lura 2;-;Austrått 1;;G09 avd 17;11109117040
9;06.09.2017;onsdag;18:00;Mastra 2;-;Austrått 2;;J06 avd 01;11206101025
3;06.09.2017;onsdag;18:30;Austrått /Hana 1;2 - 1;Hundvåg 1;Iglemyr kunstgressbane;J13 2. div avd 04 Høst;11213204013
9;07.09.2017;torsdag;17:20;Hinna 2;-;Austrått 3;;G06 avd 06;11106106026
19;07.09.2017;torsdag;18:00;Austrått;1 - 5;Riska;Iglemyr gras;M 4 div 2017 avdeling 02;11120402129
12;08.09.2017;fredag;19:00;Austrått 2;2 - 7;Eiger 1;Iglemyr kunstgressbane;G19 2. div avd 02;11119202057
2;10.09.2017;søndag;18:00;Austrått /Ganddal 1;1 - 8;Vardeneset 1;Iglemyr kunstgressbane;J16 1. div avd 03 Høst;11216103005
10;11.09.2017;mandag;18:30;Austrått 1;1 - 3;Riska 1;Iglemyr kunstgressbane;G14 2. div avd 03;11114203040
13;12.09.2017;tirsdag;18:00;Austrått 1;-;Randaberg 1;;J12 Nivå 2 avd 02;11212202062
11;12.09.2017;tirsdag;18:00;Austrått 2;-;Sokndal 1;;J11 Nivå 3 avd 03;11211303033
13;12.09.2017;tirsdag;18:00;Varhaug 1;-;Austrått 3;;J12 Nivå 2 avd 05;11212205063
11;12.09.2017;tirsdag;18:00;Austrått 2;-;Hana 2;;G11 Nivå 2 avd 07;11111207042
13;12.09.2017;tirsdag;18:00;Austrått 1;-;Havdur 1;;G11 Nivå 2 avd 08;11111208062
11;12.09.2017;tirsdag;18:00;Austrått 1;-;Bjerkreim 1;;J11 Nivå 2 avd 03;11211203042
13;12.09.2017;tirsdag;18:30;Vardeneset 3;-;Austrått 3;;G12 Nivå 3 avd 02;11112302062
14;12.09.2017;tirsdag;19:00;Hellvik 1;0 - 9;Austrått 2;;G16 7er avd 01;11116701070
14;12.09.2017;tirsdag;20:00;Hinna 2;5 - 1;Austrått 3;NSE Banen - Hinna Stadion;M 7 div 2017 avdeling 02;11120702066
18;12.09.2017;tirsdag;20:00;Hundvåg 1;4 - 0;Austrått 1;Hundvåg kunstgress 2;G15 1. div avd 01;11115101120
4;12.09.2017;tirsdag;20:00;Vigrestad 1;5 - 1;Austrått /Ganddal 1;Vigrestad Kunstgress;J16 1. div avd 03 Høst;11216103010
11;13.09.2017;onsdag;17:00;Ganddal 1;-;Austrått 3;;G07 avd 16;11107116041
11;13.09.2017;onsdag;17:00;Frøyland 2;-;Austrått 2;;J08 avd 06;11208106043
13;13.09.2017;onsdag;17:00;Sandnes Ulf 3;-;Austrått 2;;G10 Nivå 2 avd 09;11110209063
11;13.09.2017;onsdag;17:00;Lura 2;-;Austrått 5;;G08 avd 17;11108117042
10;13.09.2017;onsdag;17:00;Sandnes Ulf 8;-;Austrått 1;;G06 avd 09;11106109030
11;13.09.2017;onsdag;17:30;Høle 1;-;Austrått 4;;G07 avd 13;11107113041
11;13.09.2017;onsdag;18:00;Austrått 2;-;Hana 3;;G07 avd 15;11107115042
11;13.09.2017;onsdag;18:00;Austrått 4;-;Bogafjell 5;;G08 avd 16;11108116041
13;13.09.2017;onsdag;18:00;Austrått 3;-;Figgjo 1;;G10 Nivå 3 avd 02;11110302062
10;13.09.2017;onsdag;18:00;Austrått 2;-;Ganddal 5;;G06 avd 08;11106108029
