1;14.03.2017;tirsdag;20:00;Austrått 1;3 - 1;Bogafjell 1;Iglemyr kunstgressbane;G15 1. div avd 01;11115101001
11;13.09.2017;onsdag;18:00;Austrått 1;-;Frøyland 1;;J08 avd 05;11208105043
11;13.09.2017;onsdag;18:00;Frøyland 1;-;Austrått 1;;J09 avd 06;11209106042
11;13.09.2017;onsdag;18:00;Austrått 1;-;Hinna 7;;G10 Nivå 2 avd 08;11110208042
10;13.09.2017;onsdag;18:00;Austrått 2;-;Randaberg 1;;J06 avd 01;11206101028
11;13.09.2017;onsdag;18:00;Austrått 1;-;Bogafjell 2;;J07 avd 06;11207106043
11;13.09.2017;onsdag;18:00;Bogafjell 1;-;Austrått 2;;J07 avd 09;11207109043
11;13.09.2017;onsdag;18:00;Austrått 5;-;Bogafjell 2;;G07 avd 14;11107114042
11;13.09.2017;onsdag;18:00;Austrått 1;-;Lura 1;;G08 avd 13;11108113041
11;13.09.2017;onsdag;18:00;Austrått 4;-;Bogafjell 1;;G09 avd 15;11109115044
11;13.09.2017;onsdag;18:00;Ålgård 5;-;Austrått 3;;G09 avd 16;11109116042
11;13.09.2017;onsdag;18:00;Austrått 1;-;Riska 1;;G09 avd 17;11109117044
10;13.09.2017;onsdag;18:00;Austrått 3;-;Forus og Gausel 4;;G06 avd 06;11106106029
10;13.09.2017;onsdag;18:00;Mastra 1;-;Austrått 1;;J06 avd 02;11206102029
13;13.09.2017;onsdag;20:00;Ålgård 2;1 - 6;Austrått 2;Solås kunstgressbane;G19 2. div avd 02;11119202065
20;16.09.2017;lørdag;15:00;Skjold;1 - 2;Austrått;Grinde gras;M 4 div 2017 avdeling 02;11120402134
13;17.09.2017;søndag;18:00;Vaulen 1;5 - 0;Austrått 1;Vaulenbanen;G16 1. div avd 01;11116101065
11;18.09.2017;mandag;17:00;Lura 1;4 - 1;Austrått 1;Lura stadion;G14 2. div avd 03;11114203041
17;18.09.2017;mandag;20:00;Sandved;4 - 4;Austrått 2;Sandved kunstgress;M 5 div 2017 avdeling 02;11120502082
14;18.09.2017;mandag;20:00;Nærbø 1;2 - 0;Austrått 2;Loen 1;G19 2. div avd 02;11119202068
5;19.09.2017;tirsdag;17:00;Ålgård 1;0 - 3;Austrått /Hana 1;Solås kunstgressbane;J13 2. div avd 04 Høst;11213204025
15;19.09.2017;tirsdag;17:10;Austrått 2;2 - 3;Ålgård 3;;G16 7er avd 01;11116701075
12;19.09.2017;tirsdag;18:00;Høle 1;-;Austrått 1;;J09 avd 06;11209106047
14;19.09.2017;tirsdag;18:00;Sandved 2;-;Austrått 1;;J12 Nivå 2 avd 02;11212202066
14;19.09.2017;tirsdag;18:00;Austrått 3;-;Bjerkreim 1;;J12 Nivå 2 avd 05;11212205066
14;19.09.2017;tirsdag;18:00;Klepp 1;-;Austrått 1;;G11 Nivå 2 avd 08;11111208066
14;19.09.2017;tirsdag;18:00;Hinna 4;-;Austrått 2;;G12 Nivå 2 avd 05;11112205070
12;19.09.2017;tirsdag;18:00;Tonstad 1;-;Austrått 2;;J11 Nivå 3 avd 03;11211303034
14;19.09.2017;tirsdag;18:00;Austrått 3;-;Orstad 1;;G12 Nivå 3 avd 02;11112302067
19;19.09.2017;tirsdag;18:25;Austrått 1;1 - 3;Klebe 1;Iglemyr kunstgressbane;G15 1. div avd 01;11115101129
15;19.09.2017;tirsdag;18:30;Riska 1;-;Austrått 2;;J12 Nivå 2 avd 04;11212204072
15;19.09.2017;tirsdag;20:00;Austrått 3;0 - 5;Riska 3;Iglemyr kunstgressbane;M 7 div 2017 avdeling 02;11120702073
12;20.09.2017;onsdag;17:00;Frøyland 4;-;Austrått 2;;G07 avd 15;11107115046
12;20.09.2017;onsdag;18:00;Sandved 1;-;Austrått 1;;J07 avd 06;11207106045
12;20.09.2017;onsdag;18:00;Austrått 2;-;Ålgård 2;;J07 avd 09;11207109046
12;20.09.2017;onsdag;18:00;Sandved 2;-;Austrått 1;;J08 avd 05;11208105045
12;20.09.2017;onsdag;18:00;Austrått 2;-;Hana 1;;G08 avd 14;11108114047
12;20.09.2017;onsdag;18:00;Staal Jørpeland 1;-;Austrått 5;;G08 avd 17;11108117047
12;20.09.2017;onsdag;18:00;Bogafjell 2;-;Austrått 3;;G09 avd 16;11109116047
12;20.09.2017;onsdag;18:00;Austrått 4;-;Bogafjell 1;;G07 avd 13;11107113045
12;20.09.2017;onsdag;18:00;Lura 3;-;Austrått 5;;G07 avd 14;11107114046
12;20.09.2017;onsdag;18:00;Austrått 3;-;Ålgård 5;;G07 avd 16;11107116045
12;20.09.2017;onsdag;18:00;Austrått 1;-;Orstad 2;;G07 avd 17;11107117047
12;20.09.2017;onsdag;18:00;Austrått 1;-;Hana 2;;G08 avd 13;11108113048
12;20.09.2017;onsdag;18:00;Austrått 3;-;Sandnes Ulf 4;;G08 avd 15;11108115047
12;20.09.2017;onsdag;18:00;Hana 1;-;Austrått 2;;G09 avd 14;11109114047
12;20.09.2017;onsdag;18:00;Bogafjell 3;-;Austrått 1;;G09 avd 17;11109117048
14;20.09.2017;onsdag;18:00;Forsand 1;-;Austrått 3;;G10 Nivå 3 avd 02;11110302066
12;20.09.2017;onsdag;18:00;Austrått 2;-;Sandved 1;;J08 avd 06;11208106046
12;20.09.2017;onsdag;18:00;Sola 2;-;Austrått 1;;G10 Nivå 2 avd 08;11110208046
14;20.09.2017;onsdag;18:00;Austrått 2;-;Hana 3;;G10 Nivå 2 avd 09;11110209066
12;21.09.2017;torsdag;18:00;Rosseland 3;-;Austrått 1;;J11 Nivå 2 avd 03;11211203046
18;21.09.2017;torsdag;18:00;Austrått 2;4 - 0;Forsand;Iglemyr kunstgressbane;M 5 div 2017 avdeling 02;11120502087
14;21.09.2017;torsdag;20:00;Viking 2;3 - 3;Austrått 1;Vestbanen;G16 1. div avd 01;11116101068
21;24.09.2017;søndag;17:00;Austrått 1;1 - 1;Egersunds 1;Iglemyr gras;G19 1. div avd 01;11119101144
21;25.09.2017;mandag;17:30;Austrått;4 - 1;Vard Haugesund 2;Iglemyr gras;M 4 div 2017 avdeling 02;11120402144
15;25.09.2017;mandag;19:00;Austrått 2;0 - 1;Egersunds 2;Iglemyr kunstgressbane;G19 2. div avd 02;11119202071
15;26.09.2017;tirsdag;17:00;Frøyland 2;-;Austrått 3;;G12 Nivå 3 avd 02;11112302071
13;26.09.2017;tirsdag;18:00;Austrått 2;-;Høle 1;;G11 Nivå 2 avd 07;11111207050
13;26.09.2017;tirsdag;18:00;Austrått 1;-;Klepp 2;;J11 Nivå 2 avd 03;11211203050
15;26.09.2017;tirsdag;18:00;Austrått 2;-;Ålgård 4;;G12 Nivå 2 avd 05;11112205075
15;26.09.2017;tirsdag;18:00;Austrått 1;-;Riska 1;;G11 Nivå 2 avd 08;11111208073
13;26.09.2017;tirsdag;18:00;Austrått 2;-;Orstad 1;;J11 Nivå 3 avd 03;11211303037
16;26.09.2017;tirsdag;18:00;Austrått 2;-;Klepp 1;;J12 Nivå 2 avd 04;11212204078
15;26.09.2017;tirsdag;18:00;Austrått 1;-;Madla 1;;J12 Nivå 2 avd 02;11212202073
15;26.09.2017;tirsdag;18:30;Egersunds 1;-;Austrått 3;;J12 Nivå 2 avd 05;11212205072
6;26.09.2017;tirsdag;18:30;Austrått /Hana 1;2 - 1;Mastra 1;Iglemyr kunstgressbane;J13 2. div avd 04 Høst;11213204029
20;26.09.2017;tirsdag;20:00;Klepp 1;3 - 1;Austrått 1;Klepp stadion;G15 1. div avd 01;11115101134
6;26.09.2017;tirsdag;20:00;Austrått /Ganddal 1;2 - 3;Egersunds 1;Iglemyr kunstgressbane;J16 1. div avd 03 Høst;11216103016
8;27.09.2017;onsdag;17:00;Hana 2;5 - 1;Austrått 1;Hanabanen;G14 2. div avd 03;11114203030
13;27.09.2017;onsdag;17:00;Riska 1;-;Austrått 1;;G08 avd 13;11108113051
16;27.09.2017;onsdag;17:00;Ålgård 2;8 - 3;Austrått 2;;G16 7er avd 01;11116701080
13;27.09.2017;onsdag;17:00;Sandnes Ulf 2;-;Austrått 2;;J08 avd 06;11208106049
13;27.09.2017;onsdag;17:00;Ganddal 2;-;Austrått 4;;G08 avd 16;11108116051
15;27.09.2017;onsdag;18:00;Bogafjell 2;-;Austrått 2;;G10 Nivå 2 avd 09;11110209072
13;27.09.2017;onsdag;18:00;Lura 1;-;Austrått 3;;G07 avd 16;11107116050
13;27.09.2017;onsdag;18:00;Oltedal 1;-;Austrått 4;;G09 avd 15;11109115052
13;27.09.2017;onsdag;18:00;Klebe 1;-;Austrått 2;;J07 avd 09;11207109049
13;27.09.2017;onsdag;18:00;Austrått 1;-;Sandved 1;;G10 Nivå 2 avd 08;11110208050
13;27.09.2017;onsdag;18:00;Sviland 1;-;Austrått 4;;G07 avd 13;11107113050
13;27.09.2017;onsdag;18:00;Austrått 5;-;Sandnes Ulf 2;;G07 avd 14;11107114050
13;27.09.2017;onsdag;18:00;Austrått 2;-;Riska 2;;G07 avd 15;11107115050
13;27.09.2017;onsdag;18:00;Austrått 2;-;Høle 1;;G08 avd 14;11108114049
13;27.09.2017;onsdag;18:00;Austrått 3;-;Riska 2;;G08 avd 15;11108115049
13;27.09.2017;onsdag;18:00;Ålgård 4;-;Austrått 1;;G09 avd 17;11109117052
15;27.09.2017;onsdag;18:00;Austrått 3;-;Klebe 1;;G10 Nivå 3 avd 02;11110302073
13;27.09.2017;onsdag;18:00;Austrått 1;-;Klebe 2;;J07 avd 06;11207106051
13;27.09.2017;onsdag;18:00;Austrått 1;-;Bogafjell 5;;G07 avd 17;11107117049
13;27.09.2017;onsdag;18:00;Austrått 5;-;Bogafjell 1;;G08 avd 17;11108117052
13;27.09.2017;onsdag;18:00;Austrått 2;-;Sandved 2;;G09 avd 14;11109114052
13;27.09.2017;onsdag;18:00;Austrått 3;-;Ålgård 1;;G09 avd 16;11109116052
16;27.09.2017;onsdag;20:00;Julebygda;6 - 1;Austrått 3;Sandved kunstgress;M 7 div 2017 avdeling 02;11120702076
22;27.09.2017;onsdag;20:00;Frøyland 1;2 - 0;Austrått 1;Frøyland kunstgress;G19 1. div avd 01;11119101148
15;28.09.2017;torsdag;19:00;Austrått 1;1 - 1;Sola 1;Iglemyr kunstgressbane;G16 1. div avd 01;11116101071
22;29.09.2017;fredag;19:00;Vardeneset;5 - 4;Austrått;Vardeneset kunstgress 1- Modenabanen;M 4 div 2017 avdeling 02;11120402148
19;02.10.2017;mandag;18:00;Staal Jørpeland 2;4 - 2;Austrått 2;Jørpeland kunstgress hoved;M 5 div 2017 avdeling 02;11120502093
16;02.10.2017;mandag;20:00;Frøyland 2;1 - 3;Austrått 2;Frøyland kunstgress;G19 2. div avd 02;11119202078
14;03.10.2017;tirsdag;17:00;Riska 2;-;Austrått 2;;G11 Nivå 2 avd 07;11111207053
16;03.10.2017;tirsdag;17:00;Sandnes Ulf 5;-;Austrått 1;;G11 Nivå 2 avd 08;11111208076
14;03.10.2017;tirsdag;18:00;Havdur 1;-;Austrått 1;;J11 Nivå 2 avd 03;11211203053
16;03.10.2017;tirsdag;18:00;Austrått 3;-;Kvitsøy 1;;G12 Nivå 3 avd 02;11112302079
16;03.10.2017;tirsdag;18:00;Klepp 5;-;Austrått 2;;G12 Nivå 2 avd 05;11112205080
16;03.10.2017;tirsdag;18:00;Lura 1;-;Austrått 1;;J12 Nivå 2 avd 02;11212202076
16;03.10.2017;tirsdag;18:00;Austrått 3;-;Ganddal 2;;J12 Nivå 2 avd 05;11212205078
21;03.10.2017;tirsdag;18:25;Austrått 1;2 - 3;Vaulen 1;Iglemyr kunstgressbane;G15 1. div avd 01;11115101144
14;03.10.2017;tirsdag;18:30;Frøyland 2;-;Austrått 3;;G09 avd 16;11109116055
17;03.10.2017;tirsdag;19:00;Rosseland 1;-;Austrått 2;;J12 Nivå 2 avd 04;11212204081
17;03.10.2017;tirsdag;20:00;Austrått 3;1 - 1;Stavanger 2;Iglemyr kunstgressbane;M 7 div 2017 avdeling 02;11120702084
14;04.10.2017;onsdag;17:00;Ganddal 3;-;Austrått 5;;G08 avd 17;11108117055
14;04.10.2017;onsdag;17:00;Riska 3;-;Austrått 2;;G09 avd 14;11109114055
14;04.10.2017;onsdag;18:00;Bogafjell 4;-;Austrått 2;;G08 avd 14;11108114054
14;04.10.2017;onsdag;18:00;Ålgård 4;-;Austrått 3;;G08 avd 15;11108115054
14;04.10.2017;onsdag;18:00;Austrått 4;-;Ålgård 5;;G08 avd 16;11108116053
14;04.10.2017;onsdag;18:00;Austrått 1;-;Sandnes Ulf 6;;G09 avd 17;11109117056
14;04.10.2017;onsdag;18:00;Austrått 2;-;Bogafjell 1;;J08 avd 06;11208106055
14;04.10.2017;onsdag;18:00;Bogafjell 1;-;Austrått 1;;J09 avd 06;11209106055
16;04.10.2017;onsdag;18:00;Austrått 2;-;Ganddal 1;;G10 Nivå 2 avd 09;11110209078
14;04.10.2017;onsdag;18:00;Austrått 2;-;Sviland 1;;J07 avd 09;11207109055
14;04.10.2017;onsdag;18:00;Hana 2;-;Austrått 1;;G10 Nivå 2 avd 08;11110208053
14;04.10.2017;onsdag;18:00;Austrått 4;-;Hana 4;;G07 avd 13;11107113054
14;04.10.2017;onsdag;18:00;Hana 1;-;Austrått 5;;G07 avd 14;11107114053
14;04.10.2017;onsdag;18:00;Figgjo 1;-;Austrått 2;;G07 avd 15;11107115053
14;04.10.2017;onsdag;18:00;Austrått 3;-;Figgjo 2;;G07 avd 16;11107116054
14;04.10.2017;onsdag;18:00;Austrått 1;-;Bogafjell 3;;G08 avd 13;11108113053
16;04.10.2017;onsdag;18:15;Sandnes Ulf 6;-;Austrått 3;;G10 Nivå 3 avd 02;11110302097
23;05.10.2017;torsdag;17:00;Austrått;2 - 4;Varhaug;Iglemyr gras;M 4 div 2017 avdeling 02;11120402159
7;05.10.2017;torsdag;18:00;KFUM Stavanger 1;1 - 4;Austrått /Hana 1;Lassa kunstgress 1 7er A;J13 2. div avd 04 Høst;11213204031
12;05.10.2017;torsdag;19:00;Austrått 1;2 - 2;Sandnes Ulf 3;Iglemyr kunstgressbane;G14 2. div avd 03;11114203045
7;05.10.2017;torsdag;20:00;Vardeneset 1;11 - 1;Austrått /Ganddal 1;Vardeneset kunstgress 1- Modenabanen;J16 1. div avd 03 Høst;11216103020
23;06.10.2017;fredag;19:00;Austrått 1;1 - 1;Midtbygdens 1;Iglemyr kunstgressbane;G19 1. div avd 01;11119101159
18;07.10.2017;lørdag;14:00;Rosseland 2;0 - 3;Austrått 3;Rosselandbanen;M 7 div 2017 avdeling 02;11120702090
20;09.10.2017;mandag;19:00;Austrått 2;3 - 3;Oltedal;Iglemyr kunstgressbane;M 5 div 2017 avdeling 02;11120502097
24;12.10.2017;torsdag;19:00;Vaulen;4 - 1;Austrått;Vaulenbanen;M 4 div 2017 avdeling 02;11120402162
14;16.10.2017;mandag;17:00;Sandnes Ulf 4;-;Austrått 1;;G07 avd 17;11107117054
17;16.10.2017;mandag;18:45;Forus og Gausel 2;-;Austrått 2;;G12 Nivå 2 avd 05;11112205085
24;16.10.2017;mandag;20:00;Vidar 1;3 - 4;Austrått 1;Lassa kunstgress 1;G19 1. div avd 01;11119101162
17;17.10.2017;tirsdag;18:00;Austrått 1;-;Ålgård 4;;G11 Nivå 2 avd 08;11111208084
17;17.10.2017;tirsdag;18:00;Austrått 1;-;Mastra 1;;J12 Nivå 2 avd 02;11212202084
18;17.10.2017;tirsdag;18:00;Austrått 2;-;Voll 1;;J12 Nivå 2 avd 04;11212204089
17;17.10.2017;tirsdag;18:00;Austrått 3;-;Forus og Gausel 3;;G12 Nivå 3 avd 02;11112302085
15;17.10.2017;tirsdag;18:00;Moi 1 5er;-;Austrått 2;;J11 Nivå 3 avd 03;11211303043
8;17.10.2017;tirsdag;18:30;Austrått /Hana 1;4 - 3;Randaberg 2;Iglemyr kunstgressbane;J13 2. div avd 04 Høst;11213204038
21;17.10.2017;tirsdag;19:00;Bogafjell;8 - 0;Austrått 2;Bogafjellbanen;M 5 div 2017 avdeling 02;11120502104
17;17.10.2017;tirsdag;19:00;Rosseland 3;-;Austrått 3;;J12 Nivå 2 avd 05;11212205081
23;17.10.2017;tirsdag;20:00;Austrått 1;0 - 1;Vardeneset 1;Iglemyr kunstgressbane;G15 1. div avd 01;11115101159
17;18.10.2017;onsdag;18:00;Rosseland 4;-;Austrått 2;;G10 Nivå 2 avd 09;11110209081
18;18.10.2017;onsdag;18:30;Austrått 2;1 - 2;Finnøy 1;;G16 7er avd 01;11116701090
17;18.10.2017;onsdag;20:00;Austrått 2;2 - 5;Moi 1;Iglemyr kunstgressbane;G19 2. div avd 02;11119202082
8;19.10.2017;torsdag;18:30;Forus og Gausel 2;4 - 1;Austrått /Ganddal 1;Knudamyra kunstgress 1;J16 1. div avd 03 Høst;11216103023
17;20.10.2017;fredag;18:30;Madla 1;1 - 3;Austrått 1;ISS Kunstgress Madla;G16 1. div avd 01;11116101098
25;21.10.2017;lørdag;15:00;Austrått;0 - 2;Åkra;Iglemyr gras;M 4 div 2017 avdeling 02;11120402174
22;22.10.2017;søndag;14:00;Austrått 2;3 - 1;Vardeneset 2;Iglemyr kunstgressbane;M 5 div 2017 avdeling 02;11120502106
18;23.10.2017;mandag;20:00;Sandnes Ulf 2;0 - 4;Austrått 2;Hovedbane 2 - kunstgress;G19 2. div avd 02;11119202087
18;24.10.2017;tirsdag;17:30;Ganddal 1;-;Austrått 3;;G12 Nivå 3 avd 02;11112302089
18;24.10.2017;tirsdag;18:00;Finnøy 1;-;Austrått 1;;J12 Nivå 2 avd 02;11212202090
18;24.10.2017;tirsdag;18:00;Austrått 3;-;Frøyland 1;;J12 Nivå 2 avd 05;11212205089
18;24.10.2017;tirsdag;18:00;Austrått 2;-;Riska 2;;G12 Nivå 2 avd 05;11112205090
18;24.10.2017;tirsdag;18:00;Bogafjell 5;-;Austrått 1;;G11 Nivå 2 avd 08;11111208090
9;24.10.2017;tirsdag;18:30;Forus og Gausel 1;1 - 4;Austrått /Hana 1;Knudamyra kunstgress 2;J13 2. div avd 04 Høst;11213204042
24;24.10.2017;tirsdag;20:00;Nærbø 1;3 - 4;Austrått 1;Loen 1;G15 1. div avd 01;11115101162
18;25.10.2017;onsdag;18:00;Ganddal 2;-;Austrått 3;;G10 Nivå 3 avd 02;11110302090
18;25.10.2017;onsdag;18:00;Austrått 2;-;Lura 1;;G10 Nivå 2 avd 09;11110209089
18;25.10.2017;onsdag;18:30;Randaberg 1;4 - 0;Austrått 1;Randaberg Kunstgress;G16 1. div avd 01;11116101087
25;25.10.2017;onsdag;20:00;Austrått 1;0 - 3;Randaberg 1;Iglemyr kunstgressbane;G19 1. div avd 01;11119101174
9;26.10.2017;torsdag;19:00;Austrått /Ganddal 1;1 - 6;Vigrestad 1;Iglemyr kunstgressbane;J16 1. div avd 03 Høst;11216103025
17;26.10.2017;torsdag;19:00;Mastra 1;4 - 11;Austrått 2;;G16 7er avd 01;11116701085
26;28.10.2017;lørdag;15:00;Ålgård;1 - 3;Austrått;Nye Ålgård Stadion;M 4 div 2017 avdeling 02;11120402182
16;31.10.2017;tirsdag;17:30;Tjensvoll 1;5 - 2;Austrått 1;Sørmarka Kunstgressbane;G16 1. div avd 01;11116101078
6;31.10.2017;tirsdag;19:00;Austrått;2 - 3;Djerv 1919;Rennesøy Fotballbane;OBOS cup menn 2017;11533301039
26;01.11.2017;onsdag;20:00;Ålgård 1;3 - 3;Austrått 1;Nye Ålgård Stadion;G19 1. div avd 01;11119101182
3;05.11.2017;søndag;11:15;Klepp;2 - 3;Austrått 1;Randaberg Arena;OBOS cupen G16;11116121005
26;07.11.2017;tirsdag;18:00;Ålgård 1;3 - 1;Austrått 1;Nye Ålgård Stadion;G15 1. div avd 01;11115101182
1;26.02.2018;mandag;19:30;Frøyland 1;-;Austrått 1;;NM G19;11119901001
